file_name,breed_name,type
n02087046_5626,toy_terrier,train
n02087046_4058,toy_terrier,train
n02087046_6902,toy_terrier,train
n02087046_2744,toy_terrier,train
n02087046_2158,toy_terrier,train
n02087046_3103,toy_terrier,train
n02087046_693,toy_terrier,train
n02087394_4603,Rhodesian_ridgeback,train
n02087394_10939,Rhodesian_ridgeback,train
n02087394_10591,Rhodesian_ridgeback,train
n02087394_1729,Rhodesian_ridgeback,train
n02087394_6863,Rhodesian_ridgeback,train
n02087394_8570,Rhodesian_ridgeback,train
n02087394_7056,Rhodesian_ridgeback,train
n02087394_1352,Rhodesian_ridgeback,train
n02087394_3256,Rhodesian_ridgeback,train
n02087394_36,Rhodesian_ridgeback,train
n02087394_7254,Rhodesian_ridgeback,train
n02087394_7544,Rhodesian_ridgeback,train
n02087394_9891,Rhodesian_ridgeback,train
n02087394_8823,Rhodesian_ridgeback,train
n02087394_11718,Rhodesian_ridgeback,train
n02087394_10418,Rhodesian_ridgeback,train
n02087394_9698,Rhodesian_ridgeback,train
n02087394_9352,Rhodesian_ridgeback,train
n02087394_8339,Rhodesian_ridgeback,train
n02087394_6050,Rhodesian_ridgeback,train
n02087394_7507,Rhodesian_ridgeback,train
n02087394_5859,Rhodesian_ridgeback,train
n02087394_8266,Rhodesian_ridgeback,train
n02087394_11174,Rhodesian_ridgeback,train
n02087394_11116,Rhodesian_ridgeback,train
n02087394_613,Rhodesian_ridgeback,train
n02087394_8044,Rhodesian_ridgeback,train
n02087394_3795,Rhodesian_ridgeback,train
n02087394_9343,Rhodesian_ridgeback,train
n02087394_1336,Rhodesian_ridgeback,train
n02087394_11149,Rhodesian_ridgeback,train
n02087394_4443,Rhodesian_ridgeback,train
n02087394_3311,Rhodesian_ridgeback,train
n02087394_7719,Rhodesian_ridgeback,train
n02087394_3450,Rhodesian_ridgeback,train
n02087394_4602,Rhodesian_ridgeback,train
n02087394_1099,Rhodesian_ridgeback,train
n02087394_7724,Rhodesian_ridgeback,train
n02087394_6371,Rhodesian_ridgeback,train
n02087394_1964,Rhodesian_ridgeback,train
n02087394_10683,Rhodesian_ridgeback,train
n02087394_11442,Rhodesian_ridgeback,train
n02087394_8903,Rhodesian_ridgeback,train
n02087394_2319,Rhodesian_ridgeback,train
n02087394_9520,Rhodesian_ridgeback,train
n02087394_8630,Rhodesian_ridgeback,train
n02087394_9189,Rhodesian_ridgeback,train
n02087394_3673,Rhodesian_ridgeback,train
n02087394_3677,Rhodesian_ridgeback,train
n02087394_10238,Rhodesian_ridgeback,train
n02087394_9361,Rhodesian_ridgeback,train
n02087394_681,Rhodesian_ridgeback,train
n02087394_11713,Rhodesian_ridgeback,train
n02087394_11139,Rhodesian_ridgeback,train
n02087394_7913,Rhodesian_ridgeback,train
n02087394_3663,Rhodesian_ridgeback,train
n02087394_9126,Rhodesian_ridgeback,train
n02087394_6993,Rhodesian_ridgeback,train
n02087394_760,Rhodesian_ridgeback,train
n02087394_514,Rhodesian_ridgeback,train
n02087394_4681,Rhodesian_ridgeback,train
n02087394_261,Rhodesian_ridgeback,train
n02087394_9712,Rhodesian_ridgeback,train
n02087394_3458,Rhodesian_ridgeback,train
n02087394_3072,Rhodesian_ridgeback,train
n02087394_3314,Rhodesian_ridgeback,train
n02087394_7771,Rhodesian_ridgeback,train
n02087394_6039,Rhodesian_ridgeback,train
n02087394_4459,Rhodesian_ridgeback,train
n02087394_2324,Rhodesian_ridgeback,train
n02087394_7480,Rhodesian_ridgeback,train
n02087394_8260,Rhodesian_ridgeback,train
n02087394_1161,Rhodesian_ridgeback,train
n02087394_7875,Rhodesian_ridgeback,train
n02087394_7025,Rhodesian_ridgeback,train
n02087394_10588,Rhodesian_ridgeback,train
n02087394_8152,Rhodesian_ridgeback,train
n02087394_2445,Rhodesian_ridgeback,train
n02087394_9686,Rhodesian_ridgeback,train
n02087394_3477,Rhodesian_ridgeback,train
n02087394_16736,Rhodesian_ridgeback,train
n02087394_6495,Rhodesian_ridgeback,train
n02087394_831,Rhodesian_ridgeback,train
n02087394_1274,Rhodesian_ridgeback,train
n02087394_5044,Rhodesian_ridgeback,train
n02087394_3139,Rhodesian_ridgeback,train
n02087394_8716,Rhodesian_ridgeback,train
n02087394_7263,Rhodesian_ridgeback,train
n02087394_11541,Rhodesian_ridgeback,train
n02087394_10014,Rhodesian_ridgeback,train
n02087394_8868,Rhodesian_ridgeback,train
n02087394_5161,Rhodesian_ridgeback,train
n02087394_5945,Rhodesian_ridgeback,train
n02087394_909,Rhodesian_ridgeback,train
n02087394_9855,Rhodesian_ridgeback,train
n02087394_11710,Rhodesian_ridgeback,train
n02087394_6884,Rhodesian_ridgeback,train
n02087394_3275,Rhodesian_ridgeback,train
n02087394_4931,Rhodesian_ridgeback,train
n02087394_3515,Rhodesian_ridgeback,train
n02088094_4464,Afghan_hound,train
n02088094_4517,Afghan_hound,train
n02088094_4426,Afghan_hound,train
n02088094_357,Afghan_hound,train
n02088094_6241,Afghan_hound,train
n02088094_4467,Afghan_hound,train
n02088094_13742,Afghan_hound,train
n02088094_2559,Afghan_hound,train
n02088094_7260,Afghan_hound,train
n02088094_4678,Afghan_hound,train
n02088094_472,Afghan_hound,train
n02088094_3233,Afghan_hound,train
n02088094_13879,Afghan_hound,train
n02088094_1234,Afghan_hound,train
n02088094_908,Afghan_hound,train
n02088094_4352,Afghan_hound,train
n02088094_2292,Afghan_hound,train
n02088094_1618,Afghan_hound,train
n02088094_1167,Afghan_hound,train
n02088094_4759,Afghan_hound,train
n02088094_4406,Afghan_hound,train
n02088094_11006,Afghan_hound,train
n02088094_10982,Afghan_hound,train
n02088094_6430,Afghan_hound,train
n02088094_3201,Afghan_hound,train
n02088094_7131,Afghan_hound,train
n02088094_60,Afghan_hound,train
n02088094_4511,Afghan_hound,train
n02088094_7894,Afghan_hound,train
n02088094_13011,Afghan_hound,train
n02088094_3588,Afghan_hound,train
n02088094_13442,Afghan_hound,train
n02088094_875,Afghan_hound,train
n02088094_9523,Afghan_hound,train
n02088094_537,Afghan_hound,train
n02088094_3629,Afghan_hound,train
n02088094_1335,Afghan_hound,train
n02088094_5517,Afghan_hound,train
n02088094_3856,Afghan_hound,train
n02088094_4396,Afghan_hound,train
n02088094_266,Afghan_hound,train
n02088094_185,Afghan_hound,train
n02088094_1259,Afghan_hound,train
n02088094_8362,Afghan_hound,train
n02088094_251,Afghan_hound,train
n02088094_3653,Afghan_hound,train
n02088094_1907,Afghan_hound,train
n02088094_3641,Afghan_hound,train
n02088094_12945,Afghan_hound,train
n02088094_688,Afghan_hound,train
n02088094_4497,Afghan_hound,train
n02088094_5150,Afghan_hound,train
n02088094_522,Afghan_hound,train
n02088094_294,Afghan_hound,train
n02088094_6035,Afghan_hound,train
n02088094_482,Afghan_hound,train
n02088094_11584,Afghan_hound,train
n02088094_3596,Afghan_hound,train
n02088094_1823,Afghan_hound,train
n02088094_11172,Afghan_hound,train
n02088094_3630,Afghan_hound,train
n02088094_7683,Afghan_hound,train
n02088094_1254,Afghan_hound,train
n02088094_1145,Afghan_hound,train
n02088094_3252,Afghan_hound,train
n02088094_173,Afghan_hound,train
n02088094_4314,Afghan_hound,train
n02088094_11432,Afghan_hound,train
n02088094_10715,Afghan_hound,train
n02088094_1301,Afghan_hound,train
n02088094_3749,Afghan_hound,train
n02088094_5812,Afghan_hound,train
n02088094_1534,Afghan_hound,train
n02088094_4072,Afghan_hound,train
n02088094_8631,Afghan_hound,train
n02088094_5285,Afghan_hound,train
n02088094_4583,Afghan_hound,train
n02088094_227,Afghan_hound,train
n02088094_1430,Afghan_hound,train
n02088094_6690,Afghan_hound,train
n02088094_3613,Afghan_hound,train
n02088094_3944,Afghan_hound,train
n02088094_4219,Afghan_hound,train
n02088094_1406,Afghan_hound,train
n02088094_5504,Afghan_hound,train
n02088094_1270,Afghan_hound,train
n02088094_305,Afghan_hound,train
n02088094_2803,Afghan_hound,train
n02088094_3850,Afghan_hound,train
n02088094_392,Afghan_hound,train
n02088094_6485,Afghan_hound,train
n02088094_1724,Afghan_hound,train
n02088094_8682,Afghan_hound,train
n02088094_1932,Afghan_hound,train
n02088094_4049,Afghan_hound,train
n02088094_3500,Afghan_hound,train
n02088094_2522,Afghan_hound,train
n02088094_5436,Afghan_hound,train
n02088094_4635,Afghan_hound,train
n02088094_4598,Afghan_hound,train
n02088238_12427,basset,train
n02088238_6532,basset,train
n02088238_1454,basset,train
n02088238_10054,basset,train
n02088238_10095,basset,train
n02088238_4374,basset,train
n02088238_3079,basset,train
n02088238_11635,basset,train
n02088238_9626,basset,train
n02088238_9701,basset,train
n02088238_10451,basset,train
n02088238_12710,basset,train
n02088238_9257,basset,train
n02088238_13847,basset,train
n02088238_2686,basset,train
n02088238_10110,basset,train
n02088238_9778,basset,train
n02088238_10106,basset,train
n02088238_9960,basset,train
n02088238_3475,basset,train
n02088238_10338,basset,train
n02088238_363,basset,train
n02088238_10358,basset,train
n02088238_9841,basset,train
n02088238_8140,basset,train
n02088238_12555,basset,train
n02088238_490,basset,train
n02088238_12563,basset,train
n02088238_7131,basset,train
n02088238_2822,basset,train
n02088238_5441,basset,train
n02088238_6621,basset,train
n02088238_11281,basset,train
n02088238_10592,basset,train
n02088238_11522,basset,train
n02088238_9986,basset,train
n02088238_2674,basset,train
n02088238_8839,basset,train
n02088238_10129,basset,train
n02088238_9789,basset,train
n02088238_11204,basset,train
n02088238_9585,basset,train
n02088238_305,basset,train
n02088238_7487,basset,train
n02088238_10870,basset,train
n02088238_9864,basset,train
n02088238_10932,basset,train
n02088238_7181,basset,train
n02088238_10473,basset,train
n02088238_10140,basset,train
n02088238_11124,basset,train
n02088238_1261,basset,train
n02088238_6988,basset,train
n02088238_5239,basset,train
n02088238_9922,basset,train
n02088238_13036,basset,train
n02088238_13683,basset,train
n02088238_2879,basset,train
n02088238_9324,basset,train
n02088238_4365,basset,train
n02088238_13439,basset,train
n02088238_2217,basset,train
n02088238_9994,basset,train
n02088238_11339,basset,train
n02088238_10245,basset,train
n02088238_9446,basset,train
n02088238_517,basset,train
n02088238_9025,basset,train
n02088238_10142,basset,train
n02088238_7553,basset,train
n02088238_10183,basset,train
n02088238_10072,basset,train
n02088238_12293,basset,train
n02088238_1731,basset,train
n02088238_9467,basset,train
n02088238_9332,basset,train
n02088238_6035,basset,train
n02088238_9725,basset,train
n02088238_9797,basset,train
n02088238_11318,basset,train
n02088238_9015,basset,train
n02088238_9900,basset,train
n02088238_9635,basset,train
n02088238_3778,basset,train
n02088238_9691,basset,train
n02088238_11113,basset,train
n02088238_11542,basset,train
n02088238_11383,basset,train
n02088238_12469,basset,train
n02088238_12997,basset,train
n02088238_13608,basset,train
n02088238_13199,basset,train
n02088238_11200,basset,train
n02088238_9351,basset,train
n02088238_9529,basset,train
n02088238_6708,basset,train
n02088238_10028,basset,train
n02088238_10049,basset,train
n02088238_7232,basset,train
n02088238_9595,basset,train
n02088364_16210,beagle,train
n02088364_15690,beagle,train
n02088364_9849,beagle,train
n02088364_8612,beagle,train
n02088364_12397,beagle,train
n02088364_876,beagle,train
n02088364_13981,beagle,train
n02088364_11930,beagle,train
n02088364_6358,beagle,train
n02088364_9652,beagle,train
n02088364_13478,beagle,train
n02088364_14663,beagle,train
n02088364_9825,beagle,train
n02088364_16695,beagle,train
n02088364_17314,beagle,train
n02088364_12710,beagle,train
n02088364_14968,beagle,train
n02088364_12920,beagle,train
n02088364_16508,beagle,train
n02088364_5147,beagle,train
n02088364_17671,beagle,train
n02088364_17294,beagle,train
n02088364_16165,beagle,train
n02088364_14095,beagle,train
n02088364_11836,beagle,train
n02088364_13428,beagle,train
n02088364_12794,beagle,train
n02088364_7247,beagle,train
n02088364_4823,beagle,train
n02088364_4706,beagle,train
n02088364_769,beagle,train
n02088364_5090,beagle,train
n02088364_2019,beagle,train
n02088364_15111,beagle,train
n02088364_16493,beagle,train
n02088364_4879,beagle,train
n02088364_11231,beagle,train
n02088364_15082,beagle,train
n02088364_17689,beagle,train
n02088364_16881,beagle,train
n02088364_14690,beagle,train
n02088364_2415,beagle,train
n02088364_12869,beagle,train
n02088364_12756,beagle,train
n02088364_13630,beagle,train
n02088364_9520,beagle,train
n02088364_12291,beagle,train
n02088364_4493,beagle,train
n02088364_2360,beagle,train
n02088364_12972,beagle,train
n02088364_4070,beagle,train
n02088364_12973,beagle,train
n02088364_6109,beagle,train
n02088364_2661,beagle,train
n02088364_16339,beagle,train
n02088364_2000,beagle,train
n02088364_6866,beagle,train
n02088364_12816,beagle,train
n02088364_2499,beagle,train
n02088364_13572,beagle,train
n02088364_639,beagle,train
n02088364_12745,beagle,train
n02088364_7784,beagle,train
n02088364_14911,beagle,train
n02088364_8871,beagle,train
n02088364_17479,beagle,train
n02088364_6611,beagle,train
n02088364_15315,beagle,train
n02088364_1128,beagle,train
n02088364_10362,beagle,train
n02088364_11458,beagle,train
n02088364_14079,beagle,train
n02088364_15093,beagle,train
n02088364_3752,beagle,train
n02088364_13050,beagle,train
n02088364_17258,beagle,train
n02088364_3758,beagle,train
n02088364_13944,beagle,train
n02088364_14369,beagle,train
n02088364_14892,beagle,train
n02088364_14702,beagle,train
n02088364_14220,beagle,train
n02088364_4052,beagle,train
n02088364_13484,beagle,train
n02088364_11130,beagle,train
n02088364_5716,beagle,train
n02088364_8443,beagle,train
n02088364_1507,beagle,train
n02088364_14055,beagle,train
n02088364_12440,beagle,train
n02088364_17534,beagle,train
n02088364_12213,beagle,train
n02088364_8713,beagle,train
n02088364_16721,beagle,train
n02088364_6089,beagle,train
n02088364_16060,beagle,train
n02088364_12334,beagle,train
n02088364_16985,beagle,train
n02088364_14394,beagle,train
n02088364_10731,beagle,train
n02088466_7032,bloodhound,train
n02088466_7962,bloodhound,train
n02088466_1473,bloodhound,train
n02088466_8926,bloodhound,train
n02088466_7486,bloodhound,train
n02088466_7121,bloodhound,train
n02088466_8335,bloodhound,train
n02088466_4178,bloodhound,train
n02088466_10408,bloodhound,train
n02088466_10335,bloodhound,train
n02088466_9691,bloodhound,train
n02088466_8842,bloodhound,train
n02088466_7607,bloodhound,train
n02088466_8105,bloodhound,train
n02088466_6963,bloodhound,train
n02088466_10724,bloodhound,train
n02088466_10904,bloodhound,train
n02088466_7002,bloodhound,train
n02088466_6623,bloodhound,train
n02088466_5521,bloodhound,train
n02088466_1015,bloodhound,train
n02088466_12388,bloodhound,train
n02088466_7803,bloodhound,train
n02088466_1563,bloodhound,train
n02088466_8289,bloodhound,train
n02088466_7167,bloodhound,train
n02088466_10506,bloodhound,train
n02088466_9792,bloodhound,train
n02088466_7229,bloodhound,train
n02088466_8821,bloodhound,train
n02088466_1262,bloodhound,train
n02088466_7015,bloodhound,train
n02088466_8754,bloodhound,train
n02088466_7244,bloodhound,train
n02088466_8233,bloodhound,train
n02088466_9334,bloodhound,train
n02088466_7801,bloodhound,train
n02088466_654,bloodhound,train
n02088466_9983,bloodhound,train
n02088466_4731,bloodhound,train
n02088466_7409,bloodhound,train
n02088466_8982,bloodhound,train
n02088466_9533,bloodhound,train
n02088466_9383,bloodhound,train
n02088466_5212,bloodhound,train
n02088466_10773,bloodhound,train
n02088466_10831,bloodhound,train
n02088466_8807,bloodhound,train
n02088466_4054,bloodhound,train
n02088466_9237,bloodhound,train
n02088466_3333,bloodhound,train
n02088466_9167,bloodhound,train
n02088466_2934,bloodhound,train
n02088466_3634,bloodhound,train
n02088466_6126,bloodhound,train
n02088466_7007,bloodhound,train
n02088466_7046,bloodhound,train
n02088466_2030,bloodhound,train
n02088466_7502,bloodhound,train
n02088466_6974,bloodhound,train
n02088466_6712,bloodhound,train
n02088466_4385,bloodhound,train
n02088466_6984,bloodhound,train
n02088466_8812,bloodhound,train
n02088466_6834,bloodhound,train
n02088466_8775,bloodhound,train
n02088466_8772,bloodhound,train
n02088466_12003,bloodhound,train
n02088466_8156,bloodhound,train
n02088466_7606,bloodhound,train
n02088466_9110,bloodhound,train
n02088466_7670,bloodhound,train
n02088466_8184,bloodhound,train
n02088466_9360,bloodhound,train
n02088466_8575,bloodhound,train
n02088466_8078,bloodhound,train
n02088466_6775,bloodhound,train
n02088466_8645,bloodhound,train
n02088466_6972,bloodhound,train
n02088466_9287,bloodhound,train
n02088466_7234,bloodhound,train
n02088466_3184,bloodhound,train
n02088466_8813,bloodhound,train
n02088466_7462,bloodhound,train
n02088466_9096,bloodhound,train
n02088466_6789,bloodhound,train
n02088466_2908,bloodhound,train
n02088466_9242,bloodhound,train
n02088466_9579,bloodhound,train
n02088466_8518,bloodhound,train
n02088466_8664,bloodhound,train
n02088466_8904,bloodhound,train
n02088466_9214,bloodhound,train
n02088466_1671,bloodhound,train
n02088466_9116,bloodhound,train
n02088466_7429,bloodhound,train
n02088466_6096,bloodhound,train
n02088466_4907,bloodhound,train
n02088466_7230,bloodhound,train
n02088466_6413,bloodhound,train
n02088632_1831,bluetick,train
n02088632_190,bluetick,train
n02088632_1077,bluetick,train
n02088632_3699,bluetick,train
n02088632_3531,bluetick,train
n02088632_3309,bluetick,train
n02088632_2055,bluetick,train
n02088632_916,bluetick,train
n02088632_512,bluetick,train
n02088632_4188,bluetick,train
n02088632_679,bluetick,train
n02088632_3643,bluetick,train
n02088632_4360,bluetick,train
n02088632_4210,bluetick,train
n02088632_1118,bluetick,train
n02088632_2867,bluetick,train
n02088632_1277,bluetick,train
n02088632_2454,bluetick,train
n02088632_4157,bluetick,train
n02088632_2837,bluetick,train
n02088632_2039,bluetick,train
n02088632_874,bluetick,train
n02088632_3888,bluetick,train
n02088632_3640,bluetick,train
n02088632_4686,bluetick,train
n02088632_610,bluetick,train
n02088632_2174,bluetick,train
n02088632_2965,bluetick,train
n02088632_403,bluetick,train
n02088632_3749,bluetick,train
n02088632_1073,bluetick,train
n02088632_1145,bluetick,train
n02088632_613,bluetick,train
n02088632_1312,bluetick,train
n02088632_793,bluetick,train
n02088632_2805,bluetick,train
n02088632_3346,bluetick,train
n02088632_2891,bluetick,train
n02088632_4058,bluetick,train
n02088632_349,bluetick,train
n02088632_369,bluetick,train
n02088632_1209,bluetick,train
n02088632_4625,bluetick,train
n02088632_205,bluetick,train
n02088632_926,bluetick,train
n02088632_834,bluetick,train
n02088632_2507,bluetick,train
n02088632_4389,bluetick,train
n02088632_2155,bluetick,train
n02088632_1592,bluetick,train
n02088632_4613,bluetick,train
n02088632_4309,bluetick,train
n02088632_2162,bluetick,train
n02088632_982,bluetick,train
n02088632_2169,bluetick,train
n02088632_2099,bluetick,train
n02088632_725,bluetick,train
n02088632_747,bluetick,train
n02088632_3912,bluetick,train
n02088632_1636,bluetick,train
n02088632_2239,bluetick,train
n02088632_3001,bluetick,train
n02088632_87,bluetick,train
n02088632_1108,bluetick,train
n02088632_2060,bluetick,train
n02088632_1463,bluetick,train
n02088632_353,bluetick,train
n02088632_4024,bluetick,train
n02088632_3478,bluetick,train
n02088632_2661,bluetick,train
n02088632_4647,bluetick,train
n02088632_2521,bluetick,train
n02088632_2321,bluetick,train
n02088632_2751,bluetick,train
n02088632_2736,bluetick,train
n02088632_260,bluetick,train
n02088632_2364,bluetick,train
n02088632_3230,bluetick,train
