,file_name,breed_name,type,sample_count
576,n02086646_371,Blenheim_spaniel,train,188.0
577,n02086646_3968,Blenheim_spaniel,train,188.0
578,n02086646_136,Blenheim_spaniel,train,188.0
579,n02086646_1721,Blenheim_spaniel,train,188.0
580,n02086646_2155,Blenheim_spaniel,train,188.0
581,n02086646_1605,Blenheim_spaniel,train,188.0
582,n02086646_1920,Blenheim_spaniel,train,188.0
583,n02086646_2903,Blenheim_spaniel,train,188.0
584,n02086646_3920,Blenheim_spaniel,train,188.0
585,n02086646_4219,Blenheim_spaniel,train,188.0
586,n02086646_554,Blenheim_spaniel,train,188.0
587,n02086646_1845,Blenheim_spaniel,train,188.0
588,n02086646_814,Blenheim_spaniel,train,188.0
589,n02086646_380,Blenheim_spaniel,train,188.0
590,n02086646_1014,Blenheim_spaniel,train,188.0
591,n02086646_1234,Blenheim_spaniel,train,188.0
592,n02086646_3688,Blenheim_spaniel,train,188.0
593,n02086646_2871,Blenheim_spaniel,train,188.0
594,n02086646_3161,Blenheim_spaniel,train,188.0
595,n02086646_296,Blenheim_spaniel,train,188.0
596,n02086646_1094,Blenheim_spaniel,train,188.0
597,n02086646_127,Blenheim_spaniel,train,188.0
598,n02086646_3741,Blenheim_spaniel,train,188.0
599,n02086646_612,Blenheim_spaniel,train,188.0
600,n02086910_3924,papillon,train,196.0
601,n02086910_6475,papillon,train,196.0
602,n02086910_7412,papillon,train,196.0
603,n02086910_2474,papillon,train,196.0
604,n02086910_3523,papillon,train,196.0
605,n02086910_5010,papillon,train,196.0
606,n02086910_4542,papillon,train,196.0
607,n02086910_2691,papillon,train,196.0
608,n02086910_4883,papillon,train,196.0
609,n02086910_5396,papillon,train,196.0
610,n02086910_7949,papillon,train,196.0
611,n02086910_3974,papillon,train,196.0
612,n02086910_4505,papillon,train,196.0
613,n02086910_4441,papillon,train,196.0
614,n02086910_4210,papillon,train,196.0
615,n02086910_933,papillon,train,196.0
616,n02086910_1729,papillon,train,196.0
617,n02086910_6373,papillon,train,196.0
618,n02086910_1409,papillon,train,196.0
619,n02086910_2999,papillon,train,196.0
620,n02086910_3117,papillon,train,196.0
621,n02086910_6089,papillon,train,196.0
622,n02086910_881,papillon,train,196.0
623,n02086910_4388,papillon,train,196.0
624,n02086910_3616,papillon,train,196.0
625,n02086910_5017,papillon,train,196.0
626,n02086910_9000,papillon,train,196.0
627,n02086910_7868,papillon,train,196.0
628,n02086910_2579,papillon,train,196.0
629,n02086910_4011,papillon,train,196.0
630,n02086910_2875,papillon,train,196.0
631,n02086910_8573,papillon,train,196.0
632,n02086910_4330,papillon,train,196.0
633,n02086910_4296,papillon,train,196.0
634,n02086910_592,papillon,train,196.0
635,n02086910_9408,papillon,train,196.0
636,n02086910_2574,papillon,train,196.0
637,n02086910_2909,papillon,train,196.0
638,n02086910_9579,papillon,train,196.0
639,n02086910_9128,papillon,train,196.0
640,n02086910_5408,papillon,train,196.0
641,n02086910_6882,papillon,train,196.0
642,n02086910_6509,papillon,train,196.0
643,n02086910_4999,papillon,train,196.0
644,n02086910_6087,papillon,train,196.0
645,n02086910_2016,papillon,train,196.0
646,n02086910_2410,papillon,train,196.0
647,n02086910_2168,papillon,train,196.0
648,n02086910_4373,papillon,train,196.0
649,n02086910_4551,papillon,train,196.0
650,n02086910_1626,papillon,train,196.0
651,n02086910_4424,papillon,train,196.0
652,n02086910_2698,papillon,train,196.0
653,n02086910_336,papillon,train,196.0
654,n02086910_2550,papillon,train,196.0
655,n02086910_2235,papillon,train,196.0
656,n02086910_3769,papillon,train,196.0
657,n02086910_6293,papillon,train,196.0
658,n02086910_3140,papillon,train,196.0
659,n02086910_7516,papillon,train,196.0
660,n02086910_7752,papillon,train,196.0
661,n02086910_8354,papillon,train,196.0
662,n02086910_1449,papillon,train,196.0
663,n02086910_9883,papillon,train,196.0
664,n02086910_1933,papillon,train,196.0
665,n02086910_4518,papillon,train,196.0
666,n02086910_4182,papillon,train,196.0
667,n02086910_797,papillon,train,196.0
668,n02086910_9355,papillon,train,196.0
669,n02086910_2335,papillon,train,196.0
670,n02086910_8194,papillon,train,196.0
671,n02086910_10204,papillon,train,196.0
672,n02086910_557,papillon,train,196.0
673,n02086910_7426,papillon,train,196.0
674,n02086910_3455,papillon,train,196.0
675,n02086910_8872,papillon,train,196.0
676,n02086910_2724,papillon,train,196.0
677,n02086910_847,papillon,train,196.0
678,n02086910_5598,papillon,train,196.0
679,n02086910_6207,papillon,train,196.0
680,n02086910_8091,papillon,train,196.0
681,n02086910_1052,papillon,train,196.0
682,n02086910_3338,papillon,train,196.0
683,n02086910_2359,papillon,train,196.0
684,n02086910_10147,papillon,train,196.0
685,n02086910_3320,papillon,train,196.0
686,n02086910_5942,papillon,train,196.0
687,n02086910_7514,papillon,train,196.0
688,n02086910_5488,papillon,train,196.0
689,n02086910_4623,papillon,train,196.0
690,n02086910_7301,papillon,train,196.0
691,n02086910_21,papillon,train,196.0
692,n02086910_2035,papillon,train,196.0
693,n02086910_862,papillon,train,196.0
694,n02086910_6483,papillon,train,196.0
695,n02086910_5707,papillon,train,196.0
696,n02086910_7405,papillon,train,196.0
697,n02086910_5063,papillon,train,196.0
698,n02086910_3671,papillon,train,196.0
699,n02086910_3136,papillon,train,196.0
700,n02087046_5847,toy_terrier,train,172.0
701,n02087046_267,toy_terrier,train,172.0
702,n02087046_5017,toy_terrier,train,172.0
703,n02087046_1703,toy_terrier,train,172.0
704,n02087046_5407,toy_terrier,train,172.0
705,n02087046_4856,toy_terrier,train,172.0
706,n02087046_538,toy_terrier,train,172.0
707,n02087046_5383,toy_terrier,train,172.0
708,n02087046_2316,toy_terrier,train,172.0
709,n02087046_3471,toy_terrier,train,172.0
710,n02087046_3462,toy_terrier,train,172.0
711,n02087046_5196,toy_terrier,train,172.0
712,n02087046_6211,toy_terrier,train,172.0
713,n02087046_2419,toy_terrier,train,172.0
714,n02087046_8206,toy_terrier,train,172.0
715,n02087046_2752,toy_terrier,train,172.0
716,n02087046_568,toy_terrier,train,172.0
717,n02087046_6152,toy_terrier,train,172.0
718,n02087046_5756,toy_terrier,train,172.0
719,n02087046_4808,toy_terrier,train,172.0
720,n02087046_7204,toy_terrier,train,172.0
721,n02087046_1989,toy_terrier,train,172.0
722,n02087046_9864,toy_terrier,train,172.0
723,n02087046_5306,toy_terrier,train,172.0
724,n02087046_2315,toy_terrier,train,172.0
725,n02087046_7960,toy_terrier,train,172.0
726,n02087046_5840,toy_terrier,train,172.0
727,n02087046_2819,toy_terrier,train,172.0
728,n02087046_5386,toy_terrier,train,172.0
729,n02087046_4315,toy_terrier,train,172.0
730,n02087046_2485,toy_terrier,train,172.0
731,n02087046_6357,toy_terrier,train,172.0
732,n02087046_3735,toy_terrier,train,172.0
733,n02087046_406,toy_terrier,train,172.0
734,n02087046_5224,toy_terrier,train,172.0
735,n02087046_4906,toy_terrier,train,172.0
736,n02087046_7037,toy_terrier,train,172.0
737,n02087046_2140,toy_terrier,train,172.0
738,n02087046_8379,toy_terrier,train,172.0
739,n02087046_3843,toy_terrier,train,172.0
740,n02087046_81,toy_terrier,train,172.0
741,n02087046_6029,toy_terrier,train,172.0
742,n02087046_8471,toy_terrier,train,172.0
743,n02087046_7245,toy_terrier,train,172.0
744,n02087046_2614,toy_terrier,train,172.0
745,n02087046_2551,toy_terrier,train,172.0
746,n02087046_2127,toy_terrier,train,172.0
747,n02087046_1482,toy_terrier,train,172.0
748,n02087046_3311,toy_terrier,train,172.0
749,n02087046_2141,toy_terrier,train,172.0
750,n02087046_420,toy_terrier,train,172.0
751,n02087046_4401,toy_terrier,train,172.0
752,n02087046_7492,toy_terrier,train,172.0
753,n02087046_7015,toy_terrier,train,172.0
754,n02087046_2152,toy_terrier,train,172.0
755,n02087046_4409,toy_terrier,train,172.0
756,n02087046_4809,toy_terrier,train,172.0
757,n02087046_7469,toy_terrier,train,172.0
758,n02087046_3560,toy_terrier,train,172.0
759,n02087046_217,toy_terrier,train,172.0
760,n02087046_2185,toy_terrier,train,172.0
761,n02087046_2279,toy_terrier,train,172.0
762,n02087046_7293,toy_terrier,train,172.0
763,n02087046_7400,toy_terrier,train,172.0
764,n02087046_7191,toy_terrier,train,172.0
765,n02087046_924,toy_terrier,train,172.0
766,n02087046_4350,toy_terrier,train,172.0
767,n02087046_4102,toy_terrier,train,172.0
768,n02087046_833,toy_terrier,train,172.0
769,n02087046_336,toy_terrier,train,172.0
770,n02087046_4506,toy_terrier,train,172.0
771,n02087046_5439,toy_terrier,train,172.0
772,n02087046_3490,toy_terrier,train,172.0
773,n02087046_1792,toy_terrier,train,172.0
774,n02087046_178,toy_terrier,train,172.0
775,n02087046_6476,toy_terrier,train,172.0
776,n02087046_7214,toy_terrier,train,172.0
777,n02087046_6812,toy_terrier,train,172.0
778,n02087046_4066,toy_terrier,train,172.0
779,n02087046_4402,toy_terrier,train,172.0
780,n02087046_1520,toy_terrier,train,172.0
781,n02087046_4851,toy_terrier,train,172.0
782,n02087046_3439,toy_terrier,train,172.0
783,n02087046_1004,toy_terrier,train,172.0
784,n02087046_5219,toy_terrier,train,172.0
785,n02087046_3953,toy_terrier,train,172.0
786,n02087046_6003,toy_terrier,train,172.0
787,n02087046_6166,toy_terrier,train,172.0
788,n02087046_2193,toy_terrier,train,172.0
789,n02087046_3211,toy_terrier,train,172.0
790,n02087046_6324,toy_terrier,train,172.0
791,n02087046_4235,toy_terrier,train,172.0
792,n02087046_5838,toy_terrier,train,172.0
793,n02087046_5626,toy_terrier,train,172.0
794,n02087046_4058,toy_terrier,train,172.0
795,n02087046_6902,toy_terrier,train,172.0
796,n02087046_2744,toy_terrier,train,172.0
797,n02087046_2158,toy_terrier,train,172.0
798,n02087046_3103,toy_terrier,train,172.0
799,n02087046_693,toy_terrier,train,172.0
800,n02087394_4603,Rhodesian_ridgeback,train,172.0
801,n02087394_10939,Rhodesian_ridgeback,train,172.0
802,n02087394_10591,Rhodesian_ridgeback,train,172.0
803,n02087394_1729,Rhodesian_ridgeback,train,172.0
804,n02087394_6863,Rhodesian_ridgeback,train,172.0
805,n02087394_8570,Rhodesian_ridgeback,train,172.0
806,n02087394_7056,Rhodesian_ridgeback,train,172.0
807,n02087394_1352,Rhodesian_ridgeback,train,172.0
808,n02087394_3256,Rhodesian_ridgeback,train,172.0
809,n02087394_36,Rhodesian_ridgeback,train,172.0
810,n02087394_7254,Rhodesian_ridgeback,train,172.0
811,n02087394_7544,Rhodesian_ridgeback,train,172.0
812,n02087394_9891,Rhodesian_ridgeback,train,172.0
813,n02087394_8823,Rhodesian_ridgeback,train,172.0
814,n02087394_11718,Rhodesian_ridgeback,train,172.0
815,n02087394_10418,Rhodesian_ridgeback,train,172.0
816,n02087394_9698,Rhodesian_ridgeback,train,172.0
817,n02087394_9352,Rhodesian_ridgeback,train,172.0
818,n02087394_8339,Rhodesian_ridgeback,train,172.0
819,n02087394_6050,Rhodesian_ridgeback,train,172.0
820,n02087394_7507,Rhodesian_ridgeback,train,172.0
821,n02087394_5859,Rhodesian_ridgeback,train,172.0
822,n02087394_8266,Rhodesian_ridgeback,train,172.0
823,n02087394_11174,Rhodesian_ridgeback,train,172.0
824,n02087394_11116,Rhodesian_ridgeback,train,172.0
825,n02087394_613,Rhodesian_ridgeback,train,172.0
826,n02087394_8044,Rhodesian_ridgeback,train,172.0
827,n02087394_3795,Rhodesian_ridgeback,train,172.0
828,n02087394_9343,Rhodesian_ridgeback,train,172.0
829,n02087394_1336,Rhodesian_ridgeback,train,172.0
830,n02087394_11149,Rhodesian_ridgeback,train,172.0
831,n02087394_4443,Rhodesian_ridgeback,train,172.0
832,n02087394_3311,Rhodesian_ridgeback,train,172.0
833,n02087394_7719,Rhodesian_ridgeback,train,172.0
834,n02087394_3450,Rhodesian_ridgeback,train,172.0
835,n02087394_4602,Rhodesian_ridgeback,train,172.0
836,n02087394_1099,Rhodesian_ridgeback,train,172.0
837,n02087394_7724,Rhodesian_ridgeback,train,172.0
838,n02087394_6371,Rhodesian_ridgeback,train,172.0
839,n02087394_1964,Rhodesian_ridgeback,train,172.0
840,n02087394_10683,Rhodesian_ridgeback,train,172.0
841,n02087394_11442,Rhodesian_ridgeback,train,172.0
842,n02087394_8903,Rhodesian_ridgeback,train,172.0
843,n02087394_2319,Rhodesian_ridgeback,train,172.0
844,n02087394_9520,Rhodesian_ridgeback,train,172.0
845,n02087394_8630,Rhodesian_ridgeback,train,172.0
846,n02087394_9189,Rhodesian_ridgeback,train,172.0
847,n02087394_3673,Rhodesian_ridgeback,train,172.0
848,n02087394_3677,Rhodesian_ridgeback,train,172.0
849,n02087394_10238,Rhodesian_ridgeback,train,172.0
850,n02087394_9361,Rhodesian_ridgeback,train,172.0
851,n02087394_681,Rhodesian_ridgeback,train,172.0
852,n02087394_11713,Rhodesian_ridgeback,train,172.0
853,n02087394_11139,Rhodesian_ridgeback,train,172.0
854,n02087394_7913,Rhodesian_ridgeback,train,172.0
855,n02087394_3663,Rhodesian_ridgeback,train,172.0
856,n02087394_9126,Rhodesian_ridgeback,train,172.0
857,n02087394_6993,Rhodesian_ridgeback,train,172.0
858,n02087394_760,Rhodesian_ridgeback,train,172.0
859,n02087394_514,Rhodesian_ridgeback,train,172.0
860,n02087394_4681,Rhodesian_ridgeback,train,172.0
861,n02087394_261,Rhodesian_ridgeback,train,172.0
862,n02087394_9712,Rhodesian_ridgeback,train,172.0
863,n02087394_3458,Rhodesian_ridgeback,train,172.0
864,n02087394_3072,Rhodesian_ridgeback,train,172.0
865,n02087394_3314,Rhodesian_ridgeback,train,172.0
866,n02087394_7771,Rhodesian_ridgeback,train,172.0
867,n02087394_6039,Rhodesian_ridgeback,train,172.0
868,n02087394_4459,Rhodesian_ridgeback,train,172.0
869,n02087394_2324,Rhodesian_ridgeback,train,172.0
870,n02087394_7480,Rhodesian_ridgeback,train,172.0
871,n02087394_8260,Rhodesian_ridgeback,train,172.0
872,n02087394_1161,Rhodesian_ridgeback,train,172.0
873,n02087394_7875,Rhodesian_ridgeback,train,172.0
874,n02087394_7025,Rhodesian_ridgeback,train,172.0
875,n02087394_10588,Rhodesian_ridgeback,train,172.0
876,n02087394_8152,Rhodesian_ridgeback,train,172.0
877,n02087394_2445,Rhodesian_ridgeback,train,172.0
878,n02087394_9686,Rhodesian_ridgeback,train,172.0
879,n02087394_3477,Rhodesian_ridgeback,train,172.0
880,n02087394_16736,Rhodesian_ridgeback,train,172.0
881,n02087394_6495,Rhodesian_ridgeback,train,172.0
882,n02087394_831,Rhodesian_ridgeback,train,172.0
883,n02087394_1274,Rhodesian_ridgeback,train,172.0
884,n02087394_5044,Rhodesian_ridgeback,train,172.0
885,n02087394_3139,Rhodesian_ridgeback,train,172.0
886,n02087394_8716,Rhodesian_ridgeback,train,172.0
887,n02087394_7263,Rhodesian_ridgeback,train,172.0
888,n02087394_11541,Rhodesian_ridgeback,train,172.0
889,n02087394_10014,Rhodesian_ridgeback,train,172.0
890,n02087394_8868,Rhodesian_ridgeback,train,172.0
891,n02087394_5161,Rhodesian_ridgeback,train,172.0
892,n02087394_5945,Rhodesian_ridgeback,train,172.0
893,n02087394_909,Rhodesian_ridgeback,train,172.0
894,n02087394_9855,Rhodesian_ridgeback,train,172.0
895,n02087394_11710,Rhodesian_ridgeback,train,172.0
896,n02087394_6884,Rhodesian_ridgeback,train,172.0
897,n02087394_3275,Rhodesian_ridgeback,train,172.0
898,n02087394_4931,Rhodesian_ridgeback,train,172.0
899,n02087394_3515,Rhodesian_ridgeback,train,172.0
900,n02088094_4464,Afghan_hound,train,239.0
901,n02088094_4517,Afghan_hound,train,239.0
902,n02088094_4426,Afghan_hound,train,239.0
903,n02088094_357,Afghan_hound,train,239.0
904,n02088094_6241,Afghan_hound,train,239.0
905,n02088094_4467,Afghan_hound,train,239.0
906,n02088094_13742,Afghan_hound,train,239.0
907,n02088094_2559,Afghan_hound,train,239.0
908,n02088094_7260,Afghan_hound,train,239.0
909,n02088094_4678,Afghan_hound,train,239.0
910,n02088094_472,Afghan_hound,train,239.0
911,n02088094_3233,Afghan_hound,train,239.0
912,n02088094_13879,Afghan_hound,train,239.0
913,n02088094_1234,Afghan_hound,train,239.0
914,n02088094_908,Afghan_hound,train,239.0
915,n02088094_4352,Afghan_hound,train,239.0
916,n02088094_2292,Afghan_hound,train,239.0
917,n02088094_1618,Afghan_hound,train,239.0
918,n02088094_1167,Afghan_hound,train,239.0
919,n02088094_4759,Afghan_hound,train,239.0
920,n02088094_4406,Afghan_hound,train,239.0
921,n02088094_11006,Afghan_hound,train,239.0
922,n02088094_10982,Afghan_hound,train,239.0
923,n02088094_6430,Afghan_hound,train,239.0
924,n02088094_3201,Afghan_hound,train,239.0
925,n02088094_7131,Afghan_hound,train,239.0
926,n02088094_60,Afghan_hound,train,239.0
927,n02088094_4511,Afghan_hound,train,239.0
928,n02088094_7894,Afghan_hound,train,239.0
929,n02088094_13011,Afghan_hound,train,239.0
930,n02088094_3588,Afghan_hound,train,239.0
931,n02088094_13442,Afghan_hound,train,239.0
932,n02088094_875,Afghan_hound,train,239.0
933,n02088094_9523,Afghan_hound,train,239.0
934,n02088094_537,Afghan_hound,train,239.0
935,n02088094_3629,Afghan_hound,train,239.0
936,n02088094_1335,Afghan_hound,train,239.0
937,n02088094_5517,Afghan_hound,train,239.0
938,n02088094_3856,Afghan_hound,train,239.0
939,n02088094_4396,Afghan_hound,train,239.0
940,n02088094_266,Afghan_hound,train,239.0
941,n02088094_185,Afghan_hound,train,239.0
942,n02088094_1259,Afghan_hound,train,239.0
943,n02088094_8362,Afghan_hound,train,239.0
944,n02088094_251,Afghan_hound,train,239.0
945,n02088094_3653,Afghan_hound,train,239.0
946,n02088094_1907,Afghan_hound,train,239.0
947,n02088094_3641,Afghan_hound,train,239.0
948,n02088094_12945,Afghan_hound,train,239.0
949,n02088094_688,Afghan_hound,train,239.0
950,n02088094_4497,Afghan_hound,train,239.0
951,n02088094_5150,Afghan_hound,train,239.0
952,n02088094_522,Afghan_hound,train,239.0
953,n02088094_294,Afghan_hound,train,239.0
954,n02088094_6035,Afghan_hound,train,239.0
955,n02088094_482,Afghan_hound,train,239.0
956,n02088094_11584,Afghan_hound,train,239.0
957,n02088094_3596,Afghan_hound,train,239.0
958,n02088094_1823,Afghan_hound,train,239.0
959,n02088094_11172,Afghan_hound,train,239.0
960,n02088094_3630,Afghan_hound,train,239.0
961,n02088094_7683,Afghan_hound,train,239.0
962,n02088094_1254,Afghan_hound,train,239.0
963,n02088094_1145,Afghan_hound,train,239.0
964,n02088094_3252,Afghan_hound,train,239.0
965,n02088094_173,Afghan_hound,train,239.0
966,n02088094_4314,Afghan_hound,train,239.0
967,n02088094_11432,Afghan_hound,train,239.0
968,n02088094_10715,Afghan_hound,train,239.0
969,n02088094_1301,Afghan_hound,train,239.0
970,n02088094_3749,Afghan_hound,train,239.0
971,n02088094_5812,Afghan_hound,train,239.0
972,n02088094_1534,Afghan_hound,train,239.0
973,n02088094_4072,Afghan_hound,train,239.0
974,n02088094_8631,Afghan_hound,train,239.0
975,n02088094_5285,Afghan_hound,train,239.0
976,n02088094_4583,Afghan_hound,train,239.0
977,n02088094_227,Afghan_hound,train,239.0
978,n02088094_1430,Afghan_hound,train,239.0
979,n02088094_6690,Afghan_hound,train,239.0
980,n02088094_3613,Afghan_hound,train,239.0
981,n02088094_3944,Afghan_hound,train,239.0
982,n02088094_4219,Afghan_hound,train,239.0
983,n02088094_1406,Afghan_hound,train,239.0
984,n02088094_5504,Afghan_hound,train,239.0
985,n02088094_1270,Afghan_hound,train,239.0
986,n02088094_305,Afghan_hound,train,239.0
987,n02088094_2803,Afghan_hound,train,239.0
988,n02088094_3850,Afghan_hound,train,239.0
989,n02088094_392,Afghan_hound,train,239.0
990,n02088094_6485,Afghan_hound,train,239.0
991,n02088094_1724,Afghan_hound,train,239.0
992,n02088094_8682,Afghan_hound,train,239.0
993,n02088094_1932,Afghan_hound,train,239.0
994,n02088094_4049,Afghan_hound,train,239.0
995,n02088094_3500,Afghan_hound,train,239.0
996,n02088094_2522,Afghan_hound,train,239.0
997,n02088094_5436,Afghan_hound,train,239.0
998,n02088094_4635,Afghan_hound,train,239.0
999,n02088094_4598,Afghan_hound,train,239.0
1000,n02088238_12427,basset,train,175.0
1001,n02088238_6532,basset,train,175.0
1002,n02088238_1454,basset,train,175.0
1003,n02088238_10054,basset,train,175.0
1004,n02088238_10095,basset,train,175.0
1005,n02088238_4374,basset,train,175.0
1006,n02088238_3079,basset,train,175.0
1007,n02088238_11635,basset,train,175.0
1008,n02088238_9626,basset,train,175.0
1009,n02088238_9701,basset,train,175.0
1010,n02088238_10451,basset,train,175.0
1011,n02088238_12710,basset,train,175.0
1012,n02088238_9257,basset,train,175.0
1013,n02088238_13847,basset,train,175.0
1014,n02088238_2686,basset,train,175.0
1015,n02088238_10110,basset,train,175.0
1016,n02088238_9778,basset,train,175.0
1017,n02088238_10106,basset,train,175.0
1018,n02088238_9960,basset,train,175.0
1019,n02088238_3475,basset,train,175.0
1020,n02088238_10338,basset,train,175.0
1021,n02088238_363,basset,train,175.0
1022,n02088238_10358,basset,train,175.0
1023,n02088238_9841,basset,train,175.0
1024,n02088238_8140,basset,train,175.0
1025,n02088238_12555,basset,train,175.0
1026,n02088238_490,basset,train,175.0
1027,n02088238_12563,basset,train,175.0
1028,n02088238_7131,basset,train,175.0
1029,n02088238_2822,basset,train,175.0
1030,n02088238_5441,basset,train,175.0
1031,n02088238_6621,basset,train,175.0
1032,n02088238_11281,basset,train,175.0
1033,n02088238_10592,basset,train,175.0
